timestamp,glucose
2025-09-14 13:42:00,122.4
2025-09-14 13:43:00,120.42
2025-09-14 13:44:00,132.17
2025-09-14 13:45:00,122.69
2025-09-14 13:46:00,130.35
2025-09-14 13:47:00,124.07
2025-09-14 13:48:00,113.25
2025-09-14 13:49:00,121.17
2025-09-14 13:50:00,113.07
2025-09-14 13:51:00,114.5
2025-09-14 13:52:00,123.39
2025-09-14 13:53:00,115.3
2025-09-14 13:54:00,112.17
2025-09-14 13:55:00,113.97
2025-09-14 13:56:00,114.94
2025-09-14 13:57:00,105.51
2025-09-14 13:58:00,110.41
2025-09-14 13:59:00,105.63
2025-09-14 14:00:00,111.52
2025-09-14 14:01:00,103.08
2025-09-14 14:02:00,107.66
2025-09-14 14:03:00,111.58
2025-09-14 14:04:00,110.72
2025-09-14 14:05:00,111.34
2025-09-14 14:06:00,105.16
2025-09-14 14:07:00,105.52
2025-09-14 14:08:00,110.38
2025-09-14 14:09:00,99.59
2025-09-14 14:10:00,101.31
2025-09-14 14:11:00,109.21
2025-09-14 14:12:00,94.24
2025-09-14 14:13:00,100.99
2025-09-14 14:14:00,107.45
2025-09-14 14:15:00,93.79
2025-09-14 14:16:00,104.76
2025-09-14 14:17:00,94.64
2025-09-14 14:18:00,97.62
2025-09-14 14:19:00,105.99
2025-09-14 14:20:00,105.7
2025-09-14 14:21:00,99.17
2025-09-14 14:22:00,103.23
2025-09-14 14:23:00,90.66
2025-09-14 14:24:00,105.1
2025-09-14 14:25:00,94.03
2025-09-14 14:26:00,101.95
2025-09-14 14:27:00,99.35
2025-09-14 14:28:00,96.63
2025-09-14 14:29:00,94.05
2025-09-14 14:30:00,89.75
2025-09-14 14:31:00,99.6
2025-09-14 14:32:00,91.92
2025-09-14 14:33:00,102.73
2025-09-14 14:34:00,99.59
2025-09-14 14:35:00,101.93
2025-09-14 14:36:00,101.08
2025-09-14 14:37:00,101.74
2025-09-14 14:38:00,102.72
2025-09-14 14:39:00,88.56
2025-09-14 14:40:00,99.86
2025-09-14 14:41:00,99.78
2025-09-14 14:42:00,87.05
2025-09-14 14:43:00,99.85
2025-09-14 14:44:00,100.36
2025-09-14 14:45:00,88.75
2025-09-14 14:46:00,96.54
2025-09-14 14:47:00,95.73
2025-09-14 14:48:00,85.77
2025-09-14 14:49:00,99.45
2025-09-14 14:50:00,93.58
2025-09-14 14:51:00,93.73
2025-09-14 14:52:00,87.74
2025-09-14 14:53:00,86.01
2025-09-14 14:54:00,91.55
2025-09-14 14:55:00,92.67
2025-09-14 14:56:00,93.58
2025-09-14 14:57:00,92.97
2025-09-14 14:58:00,87.65
2025-09-14 14:59:00,86.61
2025-09-14 15:00:00,89.69
2025-09-14 15:01:00,93.69
2025-09-14 15:02:00,86.98
2025-09-14 15:03:00,89.28
2025-09-14 15:04:00,99.81
2025-09-14 15:05:00,86.2
2025-09-14 15:06:00,96.12
2025-09-14 15:07:00,99.31
2025-09-14 15:08:00,84.74
2025-09-14 15:09:00,92.07
2025-09-14 15:10:00,94.87
2025-09-14 15:11:00,97.43
2025-09-14 15:12:00,96.71
2025-09-14 15:13:00,94.97
2025-09-14 15:14:00,84.55
2025-09-14 15:15:00,94.08
2025-09-14 15:16:00,94.37
2025-09-14 15:17:00,91.19
2025-09-14 15:18:00,86.19
2025-09-14 15:19:00,89.5
2025-09-14 15:20:00,86.38
2025-09-14 15:21:00,96.28
2025-09-14 15:22:00,99.9
2025-09-14 15:23:00,88.5
2025-09-14 15:24:00,84.97
2025-09-14 15:25:00,87.1
2025-09-14 15:26:00,96.6
2025-09-14 15:27:00,85.76
2025-09-14 15:28:00,85.14
2025-09-14 15:29:00,91.55
2025-09-14 15:30:00,91.65
2025-09-14 15:31:00,86.86
2025-09-14 15:32:00,87.14
2025-09-14 15:33:00,89.63
2025-09-14 15:34:00,92.54
2025-09-14 15:35:00,95.97
2025-09-14 15:36:00,99.33
2025-09-14 15:37:00,98.52
2025-09-14 15:38:00,85.38
2025-09-14 15:39:00,99.71
2025-09-14 15:40:00,90.82
2025-09-14 15:41:00,97.55
2025-09-14 15:42:00,98.28
2025-09-14 15:43:00,98.89
2025-09-14 15:44:00,98.29
2025-09-14 15:45:00,96.49
2025-09-14 15:46:00,90.83
2025-09-14 15:47:00,86.32
2025-09-14 15:48:00,90.5
2025-09-14 15:49:00,90.22
2025-09-14 15:50:00,94.98
2025-09-14 15:51:00,88.95
2025-09-14 15:52:00,92.25
2025-09-14 15:53:00,97.24
2025-09-14 15:54:00,91.68
2025-09-14 15:55:00,86.01
2025-09-14 15:56:00,97.61
2025-09-14 15:57:00,98.88
2025-09-14 15:58:00,89.99
2025-09-14 15:59:00,93.5
2025-09-14 16:00:00,90.23
2025-09-14 16:01:00,85.87
2025-09-14 16:02:00,96.12
2025-09-14 16:03:00,94.91
2025-09-14 16:04:00,94.69
2025-09-14 16:05:00,90.3
2025-09-14 16:06:00,96.11
2025-09-14 16:07:00,97.38
2025-09-14 16:08:00,88.95
2025-09-14 16:09:00,89.64
2025-09-14 16:10:00,95.56
2025-09-14 16:11:00,83.39
2025-09-14 16:12:00,98.19
2025-09-14 16:13:00,86.65
2025-09-14 16:14:00,89.9
2025-09-14 16:15:00,91.13
2025-09-14 16:16:00,93.34
2025-09-14 16:17:00,83.41
2025-09-14 16:18:00,90.23
2025-09-14 16:19:00,90.21
2025-09-14 16:20:00,88.81
2025-09-14 16:21:00,88.1
2025-09-14 16:22:00,93.95
2025-09-14 16:23:00,96.68
2025-09-14 16:24:00,91.41
2025-09-14 16:25:00,91.42
2025-09-14 16:26:00,89.78
2025-09-14 16:27:00,96.38
2025-09-14 16:28:00,97.34
2025-09-14 16:29:00,89.02
2025-09-14 16:30:00,91.9
2025-09-14 16:31:00,87.94
2025-09-14 16:32:00,97.14
2025-09-14 16:33:00,91.03
2025-09-14 16:34:00,84.83
2025-09-14 16:35:00,91.5
2025-09-14 16:36:00,93.06
2025-09-14 16:37:00,98.06
2025-09-14 16:38:00,97.12
2025-09-14 16:39:00,84.08
2025-09-14 16:40:00,85.7
2025-09-14 16:41:00,93.75
2025-09-14 16:42:00,88.35
2025-09-14 16:43:00,93.73
2025-09-14 16:44:00,92.89
2025-09-14 16:45:00,83.34
2025-09-14 16:46:00,92.91
2025-09-14 16:47:00,90.27
2025-09-14 16:48:00,85.85
2025-09-14 16:49:00,85.17
2025-09-14 16:50:00,84.57
2025-09-14 16:51:00,97.97
2025-09-14 16:52:00,95.2
2025-09-14 16:53:00,95.38
2025-09-14 16:54:00,96.47
2025-09-14 16:55:00,82.97
2025-09-14 16:56:00,94.31
2025-09-14 16:57:00,83.7
2025-09-14 16:58:00,84.1
2025-09-14 16:59:00,84.37
2025-09-14 17:00:00,97.5
2025-09-14 17:01:00,208.95
2025-09-14 17:02:00,207.22
2025-09-14 17:03:00,213.34
2025-09-14 17:04:00,211.13
2025-09-14 17:05:00,202.89
2025-09-14 17:06:00,208.19
2025-09-14 17:07:00,205.81
2025-09-14 17:08:00,216.27
2025-09-14 17:09:00,206.56
2025-09-14 17:10:00,203.87
2025-09-14 17:11:00,204.64
2025-09-14 17:12:00,210.07
2025-09-14 17:13:00,213.72
2025-09-14 17:14:00,211.32
2025-09-14 17:15:00,214.69
2025-09-14 17:16:00,216.53
2025-09-14 17:17:00,218.07
2025-09-14 17:18:00,210.32
2025-09-14 17:19:00,211.24
2025-09-14 17:20:00,214.34
2025-09-14 17:21:00,206.2
2025-09-14 17:22:00,216.77
2025-09-14 17:23:00,205.84
2025-09-14 17:24:00,219.39
2025-09-14 17:25:00,206.89
2025-09-14 17:26:00,210.51
2025-09-14 17:27:00,216.02
2025-09-14 17:28:00,208.2
2025-09-14 17:29:00,213.3
2025-09-14 17:30:00,207.82
2025-09-14 17:31:00,210.46
2025-09-14 17:32:00,218.24
2025-09-14 17:33:00,219.09
2025-09-14 17:34:00,216.44
2025-09-14 17:35:00,206.01
2025-09-14 17:36:00,207.08
2025-09-14 17:37:00,208.4
2025-09-14 17:38:00,205.97
2025-09-14 17:39:00,219.72
2025-09-14 17:40:00,208.95
2025-09-14 17:41:00,218.13
2025-09-14 17:42:00,214.3
2025-09-14 17:43:00,217.77
2025-09-14 17:44:00,215.62
2025-09-14 17:45:00,208.92
2025-09-14 17:46:00,219.05
2025-09-14 17:47:00,218.0
2025-09-14 17:48:00,222.58
2025-09-14 17:49:00,216.15
2025-09-14 17:50:00,224.02
2025-09-14 17:51:00,216.86
2025-09-14 17:52:00,219.02
2025-09-14 17:53:00,221.41
2025-09-14 17:54:00,221.03
2025-09-14 17:55:00,227.71
2025-09-14 17:56:00,216.15
2025-09-14 17:57:00,229.3
2025-09-14 17:58:00,225.67
2025-09-14 17:59:00,216.81
2025-09-14 18:00:00,98.25
2025-09-14 18:01:00,109.41
2025-09-14 18:02:00,113.74
2025-09-14 18:03:00,113.93
2025-09-14 18:04:00,103.58
2025-09-14 18:05:00,106.11
2025-09-14 18:06:00,115.1
2025-09-14 18:07:00,116.13
2025-09-14 18:08:00,105.1
2025-09-14 18:09:00,119.16
2025-09-14 18:10:00,118.88
2025-09-14 18:11:00,118.46
2025-09-14 18:12:00,118.52
2025-09-14 18:13:00,116.55
2025-09-14 18:14:00,113.59
2025-09-14 18:15:00,115.34
2025-09-14 18:16:00,123.27
2025-09-14 18:17:00,114.25
2025-09-14 18:18:00,117.19
2025-09-14 18:19:00,117.88
2025-09-14 18:20:00,132.13
2025-09-14 18:21:00,125.4
2025-09-14 18:22:00,134.53
2025-09-14 18:23:00,127.61
2025-09-14 18:24:00,122.8
2025-09-14 18:25:00,127.11
2025-09-14 18:26:00,136.59
2025-09-14 18:27:00,133.18
2025-09-14 18:28:00,134.3
2025-09-14 18:29:00,143.93
2025-09-14 18:30:00,140.1
2025-09-14 18:31:00,141.83
2025-09-14 18:32:00,140.53
2025-09-14 18:33:00,140.48
2025-09-14 18:34:00,142.41
2025-09-14 18:35:00,149.92
2025-09-14 18:36:00,138.22
2025-09-14 18:37:00,142.81
2025-09-14 18:38:00,144.27
2025-09-14 18:39:00,148.87
2025-09-14 18:40:00,146.03
2025-09-14 18:41:00,155.8
2025-09-14 18:42:00,149.35
2025-09-14 18:43:00,155.19
2025-09-14 18:44:00,156.98
2025-09-14 18:45:00,146.05
2025-09-14 18:46:00,152.49
2025-09-14 18:47:00,152.39
2025-09-14 18:48:00,150.59
2025-09-14 18:49:00,162.69
2025-09-14 18:50:00,161.23
2025-09-14 18:51:00,161.8
2025-09-14 18:52:00,152.71
2025-09-14 18:53:00,160.3
2025-09-14 18:54:00,156.26
2025-09-14 18:55:00,166.2
2025-09-14 18:56:00,152.75
2025-09-14 18:57:00,167.58
2025-09-14 18:58:00,165.06
2025-09-14 18:59:00,154.86
2025-09-14 19:00:00,166.59
2025-09-14 19:01:00,154.77
2025-09-14 19:02:00,157.28
2025-09-14 19:03:00,152.68
2025-09-14 19:04:00,159.4
2025-09-14 19:05:00,159.67
2025-09-14 19:06:00,160.09
2025-09-14 19:07:00,155.73
2025-09-14 19:08:00,152.02
2025-09-14 19:09:00,154.48
2025-09-14 19:10:00,157.7
2025-09-14 19:11:00,150.89
2025-09-14 19:12:00,157.13
2025-09-14 19:13:00,153.31
2025-09-14 19:14:00,157.82
2025-09-14 19:15:00,148.91
2025-09-14 19:16:00,160.7
2025-09-14 19:17:00,155.74
2025-09-14 19:18:00,158.27
2025-09-14 19:19:00,151.89
2025-09-14 19:20:00,152.67
2025-09-14 19:21:00,149.01
2025-09-14 19:22:00,141.89
2025-09-14 19:23:00,152.01
2025-09-14 19:24:00,143.54
2025-09-14 19:25:00,137.68
2025-09-14 19:26:00,143.86
2025-09-14 19:27:00,147.26
2025-09-14 19:28:00,139.13
2025-09-14 19:29:00,135.17
2025-09-14 19:30:00,142.61
2025-09-14 19:31:00,135.12
2025-09-14 19:32:00,134.74
2025-09-14 19:33:00,136.05
2025-09-14 19:34:00,136.49
2025-09-14 19:35:00,131.89
2025-09-14 19:36:00,132.56
2025-09-14 19:37:00,135.86
2025-09-14 19:38:00,127.26
2025-09-14 19:39:00,123.67
2025-09-14 19:40:00,119.32
2025-09-14 19:41:00,117.48
2025-09-14 19:42:00,118.36
2025-09-14 19:43:00,122.52
2025-09-14 19:44:00,119.05
2025-09-14 19:45:00,114.36
2025-09-14 19:46:00,120.43
2025-09-14 19:47:00,117.17
2025-09-14 19:48:00,109.1
2025-09-14 19:49:00,115.68
2025-09-14 19:50:00,113.95
2025-09-14 19:51:00,117.75
2025-09-14 19:52:00,110.43
2025-09-14 19:53:00,107.3
2025-09-14 19:54:00,112.17
2025-09-14 19:55:00,104.16
2025-09-14 19:56:00,113.72
2025-09-14 19:57:00,108.92
2025-09-14 19:58:00,113.65
2025-09-14 19:59:00,112.53
2025-09-14 20:00:00,106.53
2025-09-14 20:01:00,101.75
2025-09-14 20:02:00,105.33
2025-09-14 20:03:00,111.31
2025-09-14 20:04:00,100.68
2025-09-14 20:05:00,99.04
2025-09-14 20:06:00,96.05
2025-09-14 20:07:00,97.45
2025-09-14 20:08:00,97.72
2025-09-14 20:09:00,100.82
2025-09-14 20:10:00,105.98
2025-09-14 20:11:00,95.29
2025-09-14 20:12:00,91.72
2025-09-14 20:13:00,94.98
2025-09-14 20:14:00,92.66
2025-09-14 20:15:00,101.51
2025-09-14 20:16:00,97.97
2025-09-14 20:17:00,96.27
2025-09-14 20:18:00,98.5
2025-09-14 20:19:00,98.93
2025-09-14 20:20:00,100.48
2025-09-14 20:21:00,101.38
2025-09-14 20:22:00,94.9
2025-09-14 20:23:00,91.16
2025-09-14 20:24:00,94.51
2025-09-14 20:25:00,87.24
2025-09-14 20:26:00,91.39
2025-09-14 20:27:00,93.92
2025-09-14 20:28:00,92.01
2025-09-14 20:29:00,92.04
2025-09-14 20:30:00,99.03
2025-09-14 20:31:00,98.94
2025-09-14 20:32:00,90.49
2025-09-14 20:33:00,89.94
2025-09-14 20:34:00,90.13
2025-09-14 20:35:00,100.43
2025-09-14 20:36:00,90.98
2025-09-14 20:37:00,91.88
2025-09-14 20:38:00,96.68
2025-09-14 20:39:00,88.54
2025-09-14 20:40:00,99.35
2025-09-14 20:41:00,94.68
2025-09-14 20:42:00,92.77
2025-09-14 20:43:00,90.05
2025-09-14 20:44:00,100.04
2025-09-14 20:45:00,93.87
2025-09-14 20:46:00,98.97
2025-09-14 20:47:00,89.28
2025-09-14 20:48:00,89.24
2025-09-14 20:49:00,86.33
2025-09-14 20:50:00,93.42
2025-09-14 20:51:00,89.26
2025-09-14 20:52:00,85.29
2025-09-14 20:53:00,95.44
2025-09-14 20:54:00,94.19
2025-09-14 20:55:00,97.05
2025-09-14 20:56:00,85.88
2025-09-14 20:57:00,92.11
2025-09-14 20:58:00,87.12
2025-09-14 20:59:00,97.37
2025-09-14 21:00:00,99.89
2025-09-14 21:01:00,96.9
2025-09-14 21:02:00,88.63
2025-09-14 21:03:00,85.48
2025-09-14 21:04:00,89.98
2025-09-14 21:05:00,95.37
2025-09-14 21:06:00,96.96
2025-09-14 21:07:00,96.44
2025-09-14 21:08:00,95.29
2025-09-14 21:09:00,96.79
2025-09-14 21:10:00,99.61
2025-09-14 21:11:00,85.4
2025-09-14 21:12:00,92.17
2025-09-14 21:13:00,99.69
2025-09-14 21:14:00,96.84
2025-09-14 21:15:00,94.45
2025-09-14 21:16:00,93.06
2025-09-14 21:17:00,92.18
2025-09-14 21:18:00,92.57
2025-09-14 21:19:00,90.55
2025-09-14 21:20:00,94.27
2025-09-14 21:21:00,100.2
2025-09-14 21:22:00,91.27
2025-09-14 21:23:00,88.1
2025-09-14 21:24:00,90.46
2025-09-14 21:25:00,87.71
2025-09-14 21:26:00,86.45
2025-09-14 21:27:00,99.68
2025-09-14 21:28:00,92.62
2025-09-14 21:29:00,93.37
2025-09-14 21:30:00,98.39
2025-09-14 21:31:00,101.35
2025-09-14 21:32:00,99.87
2025-09-14 21:33:00,93.33
2025-09-14 21:34:00,87.58
2025-09-14 21:35:00,91.35
2025-09-14 21:36:00,102.03
2025-09-14 21:37:00,97.67
2025-09-14 21:38:00,87.63
2025-09-14 21:39:00,95.33
2025-09-14 21:40:00,97.51
2025-09-14 21:41:00,97.69
2025-09-14 21:42:00,96.67
2025-09-14 21:43:00,93.58
2025-09-14 21:44:00,91.51
2025-09-14 21:45:00,101.36
2025-09-14 21:46:00,99.1
2025-09-14 21:47:00,96.31
2025-09-14 21:48:00,89.57
2025-09-14 21:49:00,95.96
2025-09-14 21:50:00,98.95
2025-09-14 21:51:00,95.88
2025-09-14 21:52:00,88.57
2025-09-14 21:53:00,100.38
2025-09-14 21:54:00,87.28
2025-09-14 21:55:00,93.58
2025-09-14 21:56:00,98.21
2025-09-14 21:57:00,97.58
2025-09-14 21:58:00,90.15
2025-09-14 21:59:00,89.51
2025-09-14 22:00:00,100.67
2025-09-14 22:01:00,100.23
2025-09-14 22:02:00,88.36
2025-09-14 22:03:00,91.97
2025-09-14 22:04:00,101.98
2025-09-14 22:05:00,102.53
2025-09-14 22:06:00,96.43
2025-09-14 22:07:00,95.52
2025-09-14 22:08:00,88.96
2025-09-14 22:09:00,90.66
2025-09-14 22:10:00,89.3
2025-09-14 22:11:00,91.58
2025-09-14 22:12:00,90.91
2025-09-14 22:13:00,89.24
2025-09-14 22:14:00,99.71
2025-09-14 22:15:00,94.08
2025-09-14 22:16:00,87.82
2025-09-14 22:17:00,103.54
2025-09-14 22:18:00,103.25
2025-09-14 22:19:00,102.58
2025-09-14 22:20:00,99.93
2025-09-14 22:21:00,92.54
2025-09-14 22:22:00,98.63
2025-09-14 22:23:00,101.68
2025-09-14 22:24:00,89.18
2025-09-14 22:25:00,100.21
2025-09-14 22:26:00,97.63
2025-09-14 22:27:00,90.07
2025-09-14 22:28:00,88.71
2025-09-14 22:29:00,99.32
2025-09-14 22:30:00,98.28
2025-09-14 22:31:00,94.81
2025-09-14 22:32:00,102.2
2025-09-14 22:33:00,100.92
2025-09-14 22:34:00,101.79
2025-09-14 22:35:00,96.73
2025-09-14 22:36:00,95.17
2025-09-14 22:37:00,97.77
2025-09-14 22:38:00,102.52
2025-09-14 22:39:00,91.34
2025-09-14 22:40:00,101.45
2025-09-14 22:41:00,100.74
2025-09-14 22:42:00,102.2
2025-09-14 22:43:00,98.89
2025-09-14 22:44:00,104.2
2025-09-14 22:45:00,102.1
2025-09-14 22:46:00,104.55
2025-09-14 22:47:00,103.57
2025-09-14 22:48:00,97.12
2025-09-14 22:49:00,90.61
2025-09-14 22:50:00,101.28
2025-09-14 22:51:00,97.95
2025-09-14 22:52:00,94.77
2025-09-14 22:53:00,98.83
2025-09-14 22:54:00,96.78
2025-09-14 22:55:00,95.21
2025-09-14 22:56:00,104.68
2025-09-14 22:57:00,97.56
2025-09-14 22:58:00,97.03
2025-09-14 22:59:00,96.47
2025-09-14 23:00:00,90.92
2025-09-14 23:01:00,101.95
2025-09-14 23:02:00,89.79
2025-09-14 23:03:00,89.6
2025-09-14 23:04:00,95.86
2025-09-14 23:05:00,98.52
2025-09-14 23:06:00,97.17
2025-09-14 23:07:00,97.42
2025-09-14 23:08:00,94.82
2025-09-14 23:09:00,98.19
2025-09-14 23:10:00,91.53
2025-09-14 23:11:00,99.91
2025-09-14 23:12:00,103.0
2025-09-14 23:13:00,101.01
2025-09-14 23:14:00,100.59
2025-09-14 23:15:00,97.96
2025-09-14 23:16:00,93.49
2025-09-14 23:17:00,90.69
2025-09-14 23:18:00,104.07
2025-09-14 23:19:00,90.98
2025-09-14 23:20:00,99.7
2025-09-14 23:21:00,97.86
2025-09-14 23:22:00,98.67
2025-09-14 23:23:00,91.64
2025-09-14 23:24:00,105.2
2025-09-14 23:25:00,96.38
2025-09-14 23:26:00,102.93
2025-09-14 23:27:00,91.59
2025-09-14 23:28:00,101.1
2025-09-14 23:29:00,104.43
2025-09-14 23:30:00,98.31
2025-09-14 23:31:00,96.9
2025-09-14 23:32:00,102.98
2025-09-14 23:33:00,96.69
2025-09-14 23:34:00,93.87
2025-09-14 23:35:00,91.19
2025-09-14 23:36:00,93.49
2025-09-14 23:37:00,105.82
2025-09-14 23:38:00,102.52
2025-09-14 23:39:00,91.76
2025-09-14 23:40:00,95.03
2025-09-14 23:41:00,91.65
2025-09-14 23:42:00,96.84
2025-09-14 23:43:00,105.62
2025-09-14 23:44:00,105.39
2025-09-14 23:45:00,91.4
2025-09-14 23:46:00,101.05
2025-09-14 23:47:00,93.53
2025-09-14 23:48:00,98.02
2025-09-14 23:49:00,95.43
2025-09-14 23:50:00,105.3
2025-09-14 23:51:00,103.4
2025-09-14 23:52:00,101.6
2025-09-14 23:53:00,93.16
2025-09-14 23:54:00,94.66
2025-09-14 23:55:00,107.27
2025-09-14 23:56:00,98.96
2025-09-14 23:57:00,92.66
2025-09-14 23:58:00,94.0
2025-09-14 23:59:00,95.62
